freq (Hz),X (m^2/s^3),Y (m^2/s^3),Z (m^2/s^3)
45.4888,0.000261818,0.000621705,0.00308985
45.5131,0.000373515,0.00038049,0.00160295
45.5375,0.000242057,0.000298247,0.00117475
45.5619,0.000379104,0.000273828,0.00123825
45.5863,0.000418943,0.000359126,0.00228906
45.6106,0.000285774,0.000285217,0.00120165
45.635,0.000326436,0.00038287,0.00166979
45.6594,0.000304113,0.000418652,0.0022615
45.6838,0.000327868,0.000365185,0.00193987
45.7082,0.000288574,0.000410426,0.00129582
45.7325,0.000306168,0.000598118,0.00160789
45.7569,0.000191163,0.000495503,0.00256553
45.7813,0.000228985,0.00054383,0.00183329
45.8057,0.000224972,0.000612866,0.00100921
45.83,0.000181695,0.000538274,0.00164105
45.8544,0.000215716,0.000624041,0.0023591
45.8788,0.00032992,0.000431779,0.0015379
45.9032,0.000288456,0.000531573,0.00106416
45.9276,0.000210315,0.000460675,0.00237149
45.9519,0.00025148,0.000409131,0.00221501
45.9763,0.000305202,0.00035312,0.00159635
46.0007,0.00034503,0.000580116,0.00205984
46.0251,0.000249335,0.000205478,0.00149756
46.0494,0.000341429,0.000285255,0.00116472
46.0738,0.000269004,0.000462576,0.0019309
46.0982,0.000259966,0.000350599,0.00183955
46.1226,0.000210464,0.000409435,0.00190326
46.147,0.000285353,0.000330423,0.00301957
46.1713,0.000272066,0.000330614,0.00143012
46.1957,0.000401592,0.000289912,0.00291967
46.2201,0.000383075,0.000524127,0.00350777
46.2445,0.000342448,0.000323118,0.00292527
46.2688,0.000277511,0.000298953,0.00244984
46.2932,0.000295766,0.000461937,0.00200803
46.3176,0.000354186,0.000330117,0.00378193
46.342,0.0002636,0.000135974,0.0022233
46.3664,0.000272967,0.000206055,0.00314592
46.3907,0.000395405,0.000489999,0.00200276
46.4151,0.000566468,0.000422601,0.0024976
46.4395,0.000532177,0.000380808,0.00283115
46.4639,0.000638013,0.000707046,0.00189132
46.4882,0.000641463,0.000494774,0.00212577
46.5126,0.000394468,0.000226078,0.00143393
46.537,0.000206334,0.0006367,0.00168922
46.5614,0.000531976,0.000720848,0.0030475
46.5858,0.00030962,0.000313761,0.00142071
46.6101,0.000318208,0.000658382,0.00106537
46.6345,0.000521809,0.000921802,0.00211644
46.6589,0.000234214,0.000741307,0.00188251
46.6833,0.000351265,0.000576757,0.000721582
46.7076,0.000385098,0.000658413,0.00149445
46.732,0.000272702,0.000471693,0.001465
46.7564,0.000342903,0.000361064,0.00140583
46.7808,0.000258074,0.00033962,0.0013743
46.8051,0.000221587,0.000446369,0.00138366
46.8295,0.000264985,0.00039193,0.000785243
46.8539,0.000270117,0.000516803,0.00176863
46.8783,0.000282969,0.000485377,0.00233706
46.9027,0.000315344,0.000627758,0.00171611
46.927,0.000241774,0.000377423,0.000775337
46.9514,0.000165688,0.000518461,0.0024301
46.9758,0.000262446,0.000317471,0.00218745
47.0002,0.000359865,0.000180961,0.00171282
47.0245,0.000353606,0.000247331,0.00146541
47.0489,0.000227728,0.000238525,0.00305033
47.0733,0.000297243,0.000383713,0.00268106
47.0977,0.000284093,0.000260426,0.00174023
47.1221,0.000353025,0.000274589,0.00152108
47.1464,0.000221507,0.000333053,0.00319848
47.1708,0.00012708,0.000367843,0.00362998
47.1952,0.000303887,0.0004623,0.00245397
47.2196,0.000299069,0.0004415,0.00135383
47.2439,0.000243643,0.000449331,0.00275554
47.2683,0.000359562,0.000392901,0.00346678
47.2927,0.000221486,0.000273996,0.00235451
47.3171,0.000248105,0.000327898,0.00260809
47.3415,0.000287669,0.000366647,0.00248231
47.3658,0.000302058,0.000448022,0.00285103
47.3902,0.0001894,0.000594985,0.00285425
47.4146,0.000236692,0.000457135,0.00274347
47.439,0.000177533,0.000741035,0.00144762
47.4633,0.000173391,0.000713803,0.00175193
47.4877,0.000294661,0.000377866,0.00315718
47.5121,0.000185854,0.000696603,0.00196252
47.5365,0.000185858,0.00092971,0.00110548
47.5609,0.000283637,0.00039607,0.00134979
47.5852,0.000318308,0.000685242,0.00260785
47.6096,0.000192921,0.000976271,0.00176856
47.634,0.000453092,0.000711103,0.00195693
47.6584,0.000340222,0.000411795,0.00228858
47.6827,0.000183045,0.00077376,0.00157595
47.7071,0.000143567,0.000626703,0.00131545
47.7315,0.000197574,0.00036998,0.00157321
47.7559,0.000218282,0.000623435,0.00127911
47.7803,0.00024925,0.000772202,0.00101942
47.8046,0.000395371,0.000341085,0.00123378
47.829,0.00031832,0.00035788,0.0015321
47.8534,0.000446309,0.00053712,0.00123583
47.8778,0.000352418,0.000580904,0.00117013
47.9021,0.000559839,0.000578992,0.00120303
47.9265,0.000291112,0.000434807,0.00228697
47.9509,0.000317933,0.000713466,0.00170521
47.9753,0.000203849,0.000642267,0.000906884
47.9997,0.000360005,0.000639525,0.00201444
48.024,0.000235525,0.000274328,0.00156111
48.0484,0.000231492,0.000670374,0.00103725
48.0728,0.000315226,0.000598689,0.00160944
48.0972,0.000420295,0.000358067,0.00250377
48.1215,0.000224068,0.000465128,0.00144963
48.1459,0.000268143,0.000503846,0.00250002
48.1703,0.000338489,0.000299109,0.00192312
48.1947,0.00025726,0.000268052,0.0010605
48.2191,0.000335218,0.000446885,0.00281992
48.2434,0.000341272,0.000240366,0.00216783
48.2678,0.00015306,0.000308625,0.00135441
48.2922,0.000339776,0.000331933,0.00128525
48.3166,0.000458078,0.000325518,0.00293413
48.3409,0.000224365,0.000351853,0.0017345
48.3653,0.00021088,0.000215905,0.00184552
48.3897,0.000639191,0.000235163,0.00257141
48.4141,0.000498637,0.000271553,0.00159216
48.4385,0.000437617,0.000135761,0.00179697
48.4628,0.00049923,0.000110537,0.00148576
48.4872,0.00032963,0.000147185,0.00162463
48.5116,0.000353587,0.000157062,0.00124662
48.536,0.000417507,0.000303203,0.000812867
48.5603,0.000380904,0.000269625,0.00221846
48.5847,0.000325006,0.000377383,0.00144481
48.6091,0.000502887,0.000328498,0.00081941
48.6335,0.000362633,0.000327755,0.0020777
48.6579,0.00034526,0.000359786,0.00215165
48.6822,0.000406969,0.000571698,0.00173454
48.7066,0.000259882,0.000483127,0.00193104
48.731,0.000134635,0.000486416,0.00215478
48.7554,0.000230013,0.000669786,0.00156014
48.7797,0.000252217,0.000393307,0.00189637
48.8041,0.000269086,0.000593934,0.00183588
48.8285,0.000355281,0.00071298,0.0025099
48.8529,0.000317566,0.000355719,0.00190535
48.8773,0.000323227,0.000499118,0.00224527
48.9016,0.000310349,0.000642364,0.00217909
48.926,0.000427643,0.000371175,0.00213463
48.9504,0.000246544,0.000273498,0.00239475
48.9748,0.000145752,0.000783701,0.00166237
48.9991,0.00030717,0.000561044,0.00144414
49.0235,0.000360624,0.000521053,0.00212483
49.0479,0.000465075,0.000592828,0.00221519
49.0723,0.000290198,0.000556765,0.00222092
49.0967,0.000272554,0.00029801,0.00150148
49.121,0.000310656,0.000288052,0.00134233
49.1454,0.00036865,0.000256599,0.00202719
49.1698,0.000236155,0.000233943,0.0023842
49.1942,0.000182897,0.000203178,0.00125213
49.2185,0.00026374,0.000260527,0.000649111
49.2429,0.000461971,0.000177249,0.00182993
49.2673,0.00028878,0.000317463,0.00212152
49.2917,0.000213891,0.00027228,0.00161255
49.3161,0.00022101,0.000249511,0.00128468
49.3404,0.000241407,0.00023502,0.00158739
49.3648,0.000272112,0.000373029,0.00195598
49.3892,0.000295651,0.00073955,0.00176984
49.4136,0.00016817,0.000479637,0.00120654
49.4379,0.000278359,0.000457215,0.00175395
49.4623,0.000346604,0.000440545,0.00258226
49.4867,0.000308794,0.000508286,0.00222526
49.5111,0.000342827,0.000448306,0.00215714
49.5354,0.000442443,0.00040135,0.00222032
49.5598,0.000289108,0.000712874,0.00217603
49.5842,0.000197117,0.000739721,0.00197007
49.6086,0.000280654,0.000569146,0.00216929
49.633,0.000240145,0.000577478,0.0020319
49.6573,0.000336886,0.000736404,0.00193259
49.6817,0.000313946,0.000580819,0.00168545
49.7061,0.000347864,0.000397192,0.00186585
49.7305,0.000315117,0.000894117,0.00232353
49.7548,0.00040716,0.000451583,0.00200262
49.7792,0.000194741,0.000281954,0.00127068
49.8036,0.000191178,0.000537291,0.00140021
49.828,0.000216133,0.000503852,0.00184968
49.8524,0.000308747,0.000521472,0.00202726
49.8767,0.000375162,0.000377249,0.00109783
49.9011,0.000488454,0.000709129,0.00157789
