freq (Hz),X (m^2/s^3),Y (m^2/s^3),Z (m^2/s^3)
42.1651,7.93835e-05,5.57269e-05,0.000147368
42.1894,7.35625e-05,5.30054e-05,0.000122327
42.2138,8.63425e-05,8.84113e-05,9.40542e-05
42.2382,5.61093e-05,6.58787e-05,5.39094e-05
42.2625,4.41741e-05,4.01831e-05,2.46356e-05
42.2869,7.69547e-05,4.7547e-05,6.90908e-05
42.3113,9.12989e-05,9.06549e-05,0.000113978
42.3357,0.000109695,0.000112829,0.000103586
42.36,8.9262e-05,8.68185e-05,5.76847e-05
42.3844,6.45972e-05,5.33253e-05,2.96899e-05
42.4088,5.3197e-05,4.24621e-05,3.68016e-05
42.4332,7.81117e-05,4.56817e-05,5.7548e-05
42.4575,7.78388e-05,5.21053e-05,8.78359e-05
42.4819,7.65558e-05,8.18684e-05,0.000104118
42.5063,8.29853e-05,8.2018e-05,6.98464e-05
42.5306,5.09906e-05,6.10125e-05,3.27029e-05
42.555,3.75737e-05,3.47229e-05,2.12901e-05
42.5794,4.87147e-05,5.22407e-05,7.03416e-05
42.6038,7.93552e-05,5.33275e-05,0.00010394
42.6281,0.000101238,8.88371e-05,0.000128706
42.6525,7.34306e-05,9.05166e-05,9.73424e-05
42.6769,6.417e-05,7.20299e-05,3.90904e-05
42.7013,4.09936e-05,4.28327e-05,2.24498e-05
42.7256,5.59974e-05,3.45895e-05,5.72305e-05
42.75,6.97001e-05,7.24474e-05,0.000111223
42.7744,7.23375e-05,9.44063e-05,0.000114495
42.7988,7.92698e-05,0.000118689,0.000104548
42.8231,6.14608e-05,8.14819e-05,6.43892e-05
42.8475,5.68246e-05,3.30177e-05,3.37906e-05
42.8719,6.23962e-05,4.24359e-05,6.86028e-05
42.8962,7.72411e-05,8.32715e-05,0.00013699
42.9206,0.000109897,8.60678e-05,0.000120501
42.945,8.46761e-05,7.42281e-05,9.00225e-05
42.9694,4.88794e-05,5.54591e-05,5.82017e-05
42.9937,3.92916e-05,4.90755e-05,3.47035e-05
43.0181,5.20725e-05,3.18791e-05,5.58233e-05
43.0425,8.80049e-05,7.63183e-05,0.000119312
43.0669,8.2367e-05,0.000120754,0.000145407
43.0912,9.36039e-05,0.000121355,0.000103625
43.1156,7.14054e-05,9.14254e-05,4.73384e-05
43.14,6.58359e-05,4.672e-05,2.73729e-05
43.1643,5.35054e-05,4.80574e-05,5.88927e-05
43.1887,8.68708e-05,5.33284e-05,8.73129e-05
43.2131,9.08526e-05,8.05276e-05,0.000113348
43.2375,7.63597e-05,7.96272e-05,9.71951e-05
43.2618,4.73769e-05,4.18872e-05,4.21854e-05
43.2862,4.01865e-05,6.28978e-05,2.03152e-05
43.3106,5.32669e-05,5.40806e-05,4.68761e-05
43.335,8.29798e-05,7.6323e-05,0.000115305
43.3593,9.81817e-05,0.000120056,0.000130645
43.3837,9.56326e-05,0.000132653,0.000114909
43.4081,6.54305e-05,7.95803e-05,5.18016e-05
43.4324,5.96475e-05,4.0553e-05,2.05105e-05
43.4568,5.92493e-05,4.07425e-05,4.45322e-05
43.4812,7.21309e-05,5.86715e-05,0.000110815
43.5056,5.9815e-05,5.19644e-05,0.000115432
43.5299,3.77808e-05,5.97473e-05,9.70452e-05
43.5543,4.80941e-05,5.64496e-05,6.04774e-05
43.5787,5.06835e-05,3.75648e-05,3.17655e-05
43.6031,5.11287e-05,4.35095e-05,5.01368e-05
43.6274,6.29485e-05,7.51528e-05,0.000104159
43.6518,0.000100105,9.99415e-05,0.000134119
43.6762,0.00012248,9.41622e-05,0.000102461
43.7005,5.95005e-05,6.13781e-05,5.38872e-05
43.7249,3.10016e-05,3.21362e-05,3.19499e-05
43.7493,5.21453e-05,3.00796e-05,6.98432e-05
43.7737,7.01309e-05,5.14498e-05,0.000100453
43.798,9.12969e-05,7.16655e-05,0.000124212
43.8224,7.11635e-05,6.16605e-05,9.22036e-05
43.8468,4.62042e-05,6.25587e-05,5.13976e-05
43.8712,3.75324e-05,4.86313e-05,2.86998e-05
43.8955,5.18252e-05,3.4785e-05,5.58402e-05
43.9199,6.82149e-05,6.75425e-05,8.35327e-05
43.9443,0.000109245,0.00011749,0.000121487
43.9686,9.74699e-05,0.000126681,0.000124517
43.993,4.85593e-05,6.48486e-05,5.57409e-05
44.0174,4.44404e-05,5.49762e-05,2.89155e-05
44.0418,7.68656e-05,5.33758e-05,5.26271e-05
44.0661,7.47295e-05,5.99357e-05,8.93181e-05
44.0905,5.19488e-05,7.19172e-05,9.81603e-05
44.1149,6.52519e-05,8.36035e-05,9.09547e-05
44.1393,5.08275e-05,6.19341e-05,5.73752e-05
44.1636,3.75339e-05,5.11331e-05,3.4812e-05
44.188,5.29165e-05,5.50336e-05,3.56375e-05
44.2124,9.16884e-05,7.07138e-05,9.73782e-05
44.2367,0.000105154,8.24513e-05,0.000109768
44.2611,9.17866e-05,9.90686e-05,9.96292e-05
44.2855,7.28417e-05,8.64069e-05,7.12652e-05
44.3099,4.604e-05,3.95122e-05,2.76e-05
44.3342,3.88145e-05,2.70396e-05,4.65517e-05
44.3586,4.16701e-05,5.41075e-05,0.000100058
44.383,5.935e-05,8.3981e-05,0.000135607
44.4074,6.52274e-05,8.57167e-05,0.000114169
44.4317,7.57543e-05,9.59283e-05,8.48216e-05
44.4561,3.67514e-05,4.32699e-05,3.27054e-05
44.4805,6.01986e-05,3.59836e-05,4.74316e-05
44.5049,7.45803e-05,5.52914e-05,0.000108991
44.5292,8.95043e-05,0.000108733,0.000149576
44.5536,5.75519e-05,6.76425e-05,0.000102783
44.578,4.18186e-05,6.05806e-05,6.2891e-05
44.6023,4.47148e-05,4.38452e-05,3.8287e-05
44.6267,3.04892e-05,2.06174e-05,3.5872e-05
44.6511,3.59527e-05,5.37895e-05,7.49355e-05
44.6755,6.61517e-05,7.97914e-05,0.000118704
44.6998,9.04713e-05,0.000105558,0.000140172
44.7242,6.29538e-05,7.14474e-05,7.12166e-05
44.7486,4.68109e-05,8.03696e-05,4.07254e-05
44.773,5.26855e-05,5.79687e-05,4.33223e-05
44.7973,8.06148e-05,6.49723e-05,9.27291e-05
44.8217,7.56509e-05,7.55803e-05,0.000104543
44.8461,5.82911e-05,8.78106e-05,8.13198e-05
44.8704,3.31992e-05,5.90952e-05,6.07658e-05
44.8948,3.82141e-05,5.13116e-05,2.93286e-05
44.9192,2.68406e-05,3.96427e-05,2.74754e-05
44.9436,3.8912e-05,4.70816e-05,8.12836e-05
44.9679,6.84937e-05,7.51757e-05,0.00012132
44.9923,8.14919e-05,0.000129988,0.000117643
45.0167,8.88506e-05,0.00012977,8.04725e-05
45.0411,5.93484e-05,6.42243e-05,3.65628e-05
45.0654,4.55249e-05,3.21111e-05,4.37366e-05
45.0898,5.50083e-05,6.27037e-05,8.49128e-05
45.1142,5.77481e-05,7.33555e-05,0.000134826
45.1385,4.5942e-05,8.0736e-05,0.000112706
45.1629,3.53542e-05,5.92374e-05,6.94725e-05
45.1873,2.62403e-05,3.2489e-05,4.10635e-05
45.2117,3.4611e-05,3.59525e-05,4.20884e-05
45.236,4.40976e-05,6.38181e-05,8.31423e-05
45.2604,9.13652e-05,0.000117156,0.000125921
45.2848,8.41467e-05,9.76515e-05,0.000124361
45.3092,5.69013e-05,0.000104232,7.84883e-05
45.3335,3.15575e-05,5.83153e-05,3.17477e-05
45.3579,5.13174e-05,5.46434e-05,4.82867e-05
45.3823,5.4186e-05,4.74336e-05,7.50407e-05
45.4066,4.6042e-05,7.17781e-05,0.000112663
45.431,3.78089e-05,6.93923e-05,0.000126197
45.4554,4.73253e-05,6.3892e-05,7.92666e-05
45.4798,4.42672e-05,7.05792e-05,4.63346e-05
45.5041,2.67431e-05,3.8707e-05,4.4357e-05
45.5285,4.87228e-05,4.77088e-05,7.67808e-05
45.5529,8.02762e-05,9.85132e-05,0.000106652
45.5773,8.9148e-05,0.000134677,0.000103634
45.6016,4.05104e-05,8.47182e-05,8.8187e-05
45.626,2.7585e-05,4.77182e-05,3.81691e-05
45.6504,3.54484e-05,4.05063e-05,2.96707e-05
45.6747,7.43039e-05,7.25775e-05,7.09215e-05
45.6991,4.08234e-05,6.22195e-05,0.000103083
45.7235,5.09494e-05,0.000105362,0.000109939
45.7479,5.49939e-05,8.45141e-05,8.27066e-05
45.7722,4.90319e-05,5.8071e-05,4.2116e-05
45.7966,3.55045e-05,4.43545e-05,2.83439e-05
45.821,4.23172e-05,5.97371e-05,6.77633e-05
45.8454,6.31886e-05,7.78164e-05,8.611e-05
45.8697,6.29928e-05,8.95e-05,9.6503e-05
45.8941,5.6782e-05,9.57628e-05,7.45049e-05
45.9185,3.84612e-05,4.20914e-05,3.12908e-05
45.9429,2.58194e-05,2.46344e-05,2.67455e-05
45.9672,4.4695e-05,3.7034e-05,7.13229e-05
45.9916,7.07444e-05,7.37924e-05,0.000117137
46.016,7.5901e-05,0.000105477,0.000117687
46.0403,5.86414e-05,9.67896e-05,6.71107e-05
46.0647,5.23995e-05,7.48344e-05,4.21336e-05
46.0891,5.20371e-05,3.7038e-05,3.2137e-05
46.1135,5.8266e-05,4.37597e-05,5.30219e-05
46.1378,8.4068e-05,8.92104e-05,9.44817e-05
46.1622,7.24242e-05,7.955e-05,0.000105239
46.1866,4.57685e-05,7.19044e-05,7.40136e-05
46.211,2.28337e-05,3.92125e-05,4.91872e-05
46.2353,3.35856e-05,4.0303e-05,4.06353e-05
46.2597,5.32329e-05,4.83606e-05,7.80208e-05
46.2841,5.44985e-05,8.25479e-05,0.000105448
46.3084,6.23156e-05,0.000110364,0.000117485
46.3328,7.74941e-05,0.000117182,8.89708e-05
46.3572,4.51774e-05,8.47363e-05,4.62002e-05
46.3816,3.468e-05,5.69209e-05,2.85286e-05
46.4059,5.00147e-05,5.97402e-05,7.07236e-05
46.4303,7.38715e-05,7.19107e-05,0.000125737
46.4547,5.26118e-05,6.65569e-05,0.000105001
46.4791,4.52648e-05,6.90143e-05,7.64018e-05
46.5034,2.35385e-05,5.25069e-05,3.87781e-05
46.5278,2.96595e-05,3.46195e-05,2.98233e-05
46.5522,3.16674e-05,4.67455e-05,4.57306e-05
46.5765,6.11783e-05,9.36412e-05,8.20787e-05
46.6009,6.51148e-05,0.000137166,0.000112051
46.6253,5.23168e-05,0.000104425,8.6826e-05
46.6497,5.41544e-05,8.28574e-05,4.25702e-05
46.674,4.29935e-05,5.33392e-05,2.68493e-05
46.6984,6.00432e-05,4.62201e-05,5.23087e-05
46.7228,5.84415e-05,5.75166e-05,8.56704e-05
46.7472,5.93155e-05,7.47669e-05,8.57888e-05
46.7715,4.61615e-05,8.89653e-05,6.33328e-05
46.7959,3.75353e-05,6.60211e-05,4.60424e-05
46.8203,2.356e-05,4.33576e-05,2.45806e-05
46.8446,3.01004e-05,5.1131e-05,4.70832e-05
46.869,6.02016e-05,0.000103526,8.25449e-05
46.8934,8.33841e-05,0.000136492,0.000108715
46.9178,6.14406e-05,0.000104617,8.65492e-05
46.9421,4.05748e-05,6.49487e-05,4.43881e-05
46.9665,4.41763e-05,6.08587e-05,4.35616e-05
46.9909,6.54734e-05,6.00099e-05,6.29369e-05
47.0153,4.11554e-05,6.24181e-05,9.56388e-05
47.0396,4.18234e-05,8.75328e-05,9.30525e-05
47.064,4.35941e-05,9.55072e-05,8.60909e-05
47.0884,3.95438e-05,8.69701e-05,6.1588e-05
47.1127,3.6821e-05,8.26351e-05,3.38515e-05
47.1371,4.07343e-05,7.02949e-05,5.80345e-05
47.1615,5.34766e-05,7.76864e-05,9.48022e-05
47.1859,7.16721e-05,0.000104083,0.000110261
47.2102,6.65406e-05,0.000124141,8.20694e-05
47.2346,4.57087e-05,6.93891e-05,3.96999e-05
47.259,3.87032e-05,3.05216e-05,4.13837e-05
47.2834,3.1421e-05,3.91409e-05,4.66865e-05
47.3077,4.14601e-05,6.71749e-05,7.14639e-05
47.3321,4.85773e-05,9.37711e-05,8.20434e-05
47.3565,5.31262e-05,0.000109823,7.0199e-05
47.3808,4.79929e-05,8.20839e-05,4.43549e-05
47.4052,4.2386e-05,4.28912e-05,2.84932e-05
47.4296,5.43399e-05,4.66135e-05,3.00309e-05
47.454,7.45784e-05,8.07447e-05,7.1973e-05
47.4783,6.90597e-05,9.2813e-05,9.42634e-05
47.5027,4.42505e-05,7.3414e-05,6.64686e-05
47.5271,2.54314e-05,5.66849e-05,3.64028e-05
47.5515,4.2573e-05,5.34343e-05,2.54342e-05
47.5758,4.54725e-05,4.6124e-05,4.65041e-05
47.6002,4.00609e-05,5.96744e-05,5.45996e-05
47.6246,4.0961e-05,0.000105968,0.000107927
47.649,5.87569e-05,0.000131268,9.93093e-05
47.6733,7.55042e-05,9.87703e-05,5.26305e-05
47.6977,4.72661e-05,6.06928e-05,3.60219e-05
47.7221,3.85103e-05,5.99341e-05,6.47126e-05
47.7464,4.85883e-05,8.19348e-05,9.18503e-05
47.7708,7.12744e-05,9.66191e-05,8.63218e-05
47.7952,4.22203e-05,8.11025e-05,9.45754e-05
47.8196,4.82897e-05,6.91901e-05,6.90228e-05
47.8439,1.81278e-05,4.6283e-05,3.69417e-05
47.8683,1.96759e-05,4.80222e-05,4.89524e-05
47.8927,2.66983e-05,7.13204e-05,5.80161e-05
47.9171,7.24095e-05,0.00012228,7.97779e-05
47.9414,7.63332e-05,0.000142069,8.44674e-05
47.9658,4.46127e-05,9.53743e-05,5.912e-05
47.9902,3.22763e-05,4.57118e-05,3.22661e-05
48.0145,4.73282e-05,5.46332e-05,3.66853e-05
48.0389,5.53851e-05,7.40368e-05,6.59745e-05
48.0633,5.99206e-05,9.99911e-05,7.86053e-05
48.0877,5.01329e-05,9.34219e-05,6.68068e-05
48.112,3.52263e-05,7.21878e-05,4.58955e-05
48.1364,3.68711e-05,4.48197e-05,1.74265e-05
48.1608,3.1024e-05,4.1817e-05,2.63715e-05
48.1852,5.48708e-05,7.53102e-05,4.76298e-05
48.2095,4.7266e-05,9.81379e-05,7.22333e-05
48.2339,6.60942e-05,0.0001272,7.35946e-05
48.2583,4.10743e-05,0.000104978,5.6064e-05
48.2826,3.65014e-05,6.13406e-05,3.26895e-05
48.307,3.654e-05,4.68573e-05,3.43608e-05
48.3314,5.06063e-05,6.72309e-05,6.06964e-05
48.3558,4.36863e-05,0.000104666,7.57549e-05
48.3801,3.58839e-05,9.20691e-05,6.62395e-05
48.4045,2.81065e-05,6.01304e-05,4.61681e-05
48.4289,3.70266e-05,5.12614e-05,3.78295e-05
48.4533,3.8349e-05,5.49262e-05,4.63861e-05
48.4776,4.62408e-05,6.87735e-05,4.65739e-05
48.502,5.59123e-05,0.00011195,6.84198e-05
48.5264,4.67087e-05,0.000122294,7.84611e-05
48.5507,5.21824e-05,0.000107661,5.59983e-05
48.5751,2.72197e-05,7.47621e-05,3.26606e-05
48.5995,3.82558e-05,6.15151e-05,4.35022e-05
48.6239,3.80341e-05,6.78577e-05,6.31745e-05
48.6482,4.65534e-05,7.11061e-05,7.65889e-05
48.6726,3.35382e-05,0.000105246,6.08569e-05
48.697,3.69115e-05,7.49241e-05,3.99351e-05
48.7214,3.53229e-05,4.75717e-05,2.901e-05
48.7457,3.91896e-05,3.38871e-05,2.88837e-05
48.7701,3.55992e-05,5.92077e-05,3.89629e-05
48.7945,5.57521e-05,0.000117947,6.8607e-05
48.8188,6.18669e-05,0.00011763,6.01211e-05
48.8432,3.58754e-05,7.38664e-05,3.58665e-05
48.8676,2.3713e-05,5.5914e-05,2.54065e-05
48.892,3.19722e-05,4.82919e-05,2.69917e-05
48.9163,4.92419e-05,7.51417e-05,4.77028e-05
48.9407,6.46382e-05,9.42875e-05,6.44597e-05
48.9651,6.18704e-05,0.000107667,6.35399e-05
48.9895,4.40779e-05,8.76489e-05,4.07745e-05
49.0138,3.76605e-05,5.16152e-05,2.89248e-05
49.0382,3.56226e-05,6.94444e-05,3.70305e-05
49.0626,5.27603e-05,7.35582e-05,4.55352e-05
49.0869,6.57756e-05,0.000105004,6.11745e-05
49.1113,5.91178e-05,9.94658e-05,7.24919e-05
49.1357,4.68014e-05,7.77438e-05,5.25445e-05
49.1601,3.21444e-05,4.9728e-05,3.47267e-05
49.1844,3.91765e-05,4.77071e-05,3.23105e-05
49.2088,4.4959e-05,6.92399e-05,3.54567e-05
49.2332,6.90088e-05,0.000107191,6.23536e-05
49.2576,5.3749e-05,9.77585e-05,7.17757e-05
49.2819,5.08305e-05,9.80182e-05,5.31253e-05
49.3063,5.15556e-05,7.34115e-05,3.08929e-05
49.3307,3.78831e-05,5.30288e-05,3.30748e-05
49.3551,3.74471e-05,6.3117e-05,3.82428e-05
49.3794,4.80495e-05,8.34285e-05,5.39568e-05
49.4038,5.91051e-05,0.000111472,5.52683e-05
49.4282,4.07862e-05,7.10545e-05,3.47107e-05
49.4525,2.20071e-05,4.46885e-05,3.89605e-05
49.4769,4.828e-05,5.68474e-05,3.16065e-05
49.5013,4.58488e-05,4.69624e-05,4.17511e-05
49.5257,6.08686e-05,7.88485e-05,6.35446e-05
49.55,6.02969e-05,0.000113338,6.6263e-05
49.5744,5.80342e-05,0.000101246,5.04402e-05
49.5988,4.92179e-05,6.2971e-05,2.93639e-05
49.6232,4.16157e-05,4.1082e-05,2.6368e-05
49.6475,4.88516e-05,7.08071e-05,4.85734e-05
49.6719,6.06427e-05,8.56649e-05,5.13318e-05
49.6963,5.18876e-05,8.77455e-05,5.65345e-05
49.7206,6.48421e-05,8.69892e-05,5.50697e-05
49.745,4.90888e-05,5.25994e-05,3.37873e-05
49.7694,4.14363e-05,3.37679e-05,2.83648e-05
49.7938,5.70245e-05,6.52883e-05,3.81101e-05
49.8181,6.01025e-05,9.73655e-05,5.34898e-05
49.8425,7.19841e-05,0.000108257,5.13612e-05
49.8669,5.84808e-05,9.64532e-05,4.03913e-05
49.8913,6.3464e-05,6.06017e-05,3.13783e-05
