time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
5.34064,8.67145,-2.16674,-2.99872
5.35066,8.6327,-2.02204,-3.01982
5.36068,8.66098,-1.96952,-2.97134
5.3707,8.66098,-1.96952,-2.97134
5.38072,8.74627,-2.08339,-2.98765
5.39074,8.80972,-2.28151,-2.96012
5.40076,8.86015,-2.58423,-2.84774
5.41078,8.97208,-2.88216,-2.76065
5.4208,9.11154,-3.13684,-2.72982
5.43082,9.21509,-3.39571,-2.67266
5.44084,9.21509,-3.39571,-2.67266
5.45086,9.33958,-3.75768,-2.49071
5.46088,9.32148,-3.85135,-2.47544
5.4709,9.18665,-3.8331,-2.41768
5.48092,9.04734,-3.7505,-2.37384
5.49094,8.84503,-3.65757,-2.30471
5.50096,8.62971,-3.52125,-2.24994
5.51098,8.46331,-3.38,-2.25937
5.521,8.37113,-3.22707,-2.3261
5.53102,8.33776,-3.071,-2.35424
5.54104,8.34555,-3.00007,-2.42786
5.55106,8.37772,-2.96296,-2.51195
5.56108,8.46196,-2.90804,-2.5956
5.5711,8.56207,-2.89443,-2.67236
5.58112,8.65051,-2.88635,-2.71681
5.59114,8.7373,-2.88305,-2.77472
5.60116,8.86628,-2.87003,-2.84744
5.61118,8.96429,-2.90281,-2.89802
5.6212,9.05228,-2.8841,-2.96326
5.63122,9.10974,-2.87542,-3.00366
5.64124,9.15239,-2.88769,-3.01847
5.65126,9.1693,-2.91148,-3.07025
5.66128,9.29589,-2.97747,-3.11664
5.6713,9.292,-3.05005,-3.19295
5.68132,9.27075,-3.10182,-3.18891
5.69134,9.13877,-3.08701,-3.12277
5.70136,9.13877,-3.08701,-3.12277
5.71138,8.87661,-3.08641,-3.10302
5.7214,8.778,-3.10197,-3.07264
5.73142,8.778,-3.10197,-3.07264
5.74144,8.68492,-3.13669,-3.02775
5.75146,8.61265,-3.15928,-2.98421
5.76148,8.41992,-3.12651,-2.94201
5.7715,8.31756,-3.13564,-2.8862
5.78152,8.24604,-3.1096,-2.86405
5.79154,8.17646,-3.10706,-2.86869
5.80156,8.15311,-3.11319,-2.87587
5.81158,8.11211,-3.09614,-2.89802
5.8216,8.14877,-3.07983,-2.90759
5.83162,8.24783,-3.02895,-2.9272
5.84164,8.42815,-3.07444,-2.97478
5.85166,8.67385,-3.15554,-3.00231
5.86168,8.98375,-3.2332,-3.05154
5.8717,9.2091,-3.25819,-3.06157
