time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
5.29124,6.09351,-2.80868,-1.2586
5.30129,6.12209,-2.88395,-1.176
5.31135,6.16968,-3.04541,-1.1314
5.32141,6.2433,-3.27405,-1.072
5.33147,6.33383,-3.51527,-1.08502
5.34153,6.37064,-3.72715,-1.05958
5.35159,6.30839,-3.87335,-0.986556
5.36165,6.29702,-3.94622,-0.882708
5.37171,6.28011,-3.98139,-0.810283
5.38177,6.34146,-4.02209,-0.795918
5.39183,6.43992,-4.0806,-0.824649
5.40189,6.52087,-4.10439,-0.861609
5.41195,6.65674,-4.10514,-0.922511
5.42201,6.81581,-4.10993,-1.03429
5.43207,7.16416,-4.25178,-1.20951
5.44213,7.6222,-4.49195,-1.40718
5.45219,8.15521,-4.80858,-1.77484
5.46224,8.85955,-5.29834,-2.18111
5.4723,9.54503,-5.86038,-2.61969
5.48236,10.1092,-6.19646,-2.84684
5.49242,10.5699,-6.39952,-2.99797
5.50248,11.1008,-6.74757,-3.24054
5.51254,11.5802,-7.05493,-3.44015
5.5226,12.2853,-7.49127,-3.66087
5.53266,13.6355,-8.66487,-4.14599
5.54272,14.8983,-10.3225,-4.61944
5.55278,15.6194,-11.4159,-4.93622
5.56284,15.7412,-11.4631,-4.89941
5.5729,15.4554,-10.7955,-4.64922
5.58296,14.9177,-9.91539,-4.41234
5.59302,14.374,-9.10001,-4.34276
5.60308,13.8263,-8.37398,-4.38406
5.61314,13.1718,-7.69657,-4.38152
5.62319,12.3952,-6.96395,-4.34785
5.63325,11.5575,-6.2427,-4.28964
5.64331,10.6488,-5.47626,-4.13596
5.65337,9.65188,-4.60058,-3.90403
5.66343,8.74642,-3.75783,-3.63019
5.67349,7.82735,-2.99199,-3.46349
5.68355,7.04565,-2.36935,-3.34349
5.69361,6.38171,-1.86448,-3.21255
5.70367,5.79813,-1.43666,-3.02192
5.71373,5.30986,-1.14532,-2.85507
5.72379,4.84868,-0.878368,-2.6776
5.73385,4.54253,-0.69237,-2.46467
5.74391,4.25313,-0.615456,-2.23303
5.75397,4.05695,-0.567722,-1.96039
5.76403,4.03032,-0.635358,-1.80133
5.77409,4.04588,-0.82839,-1.63867
5.78415,4.19297,-0.975931,-1.51058
5.7942,4.32929,-1.10597,-1.41137
5.80426,4.5337,-1.22253,-1.41631
5.81432,4.85048,-1.45432,-1.49233
5.82438,5.30193,-1.74881,-1.64885
5.83444,5.67034,-2.06574,-1.80253
5.8445,5.90437,-2.26071,-1.90054
5.85456,6.09261,-2.38701,-1.96099
5.86462,6.22699,-2.47978,-2.03805
5.87468,6.37932,-2.62268,-2.02489
5.88474,6.57923,-2.80449,-2.04194
5.8948,6.93492,-3.09269,-2.13756
5.90486,7.32906,-3.3568,-2.25248
5.91492,7.76181,-3.59398,-2.3888
5.92498,8.17541,-3.78551,-2.52602
5.93504,8.44595,-3.79299,-2.70633
5.9451,8.74582,-3.75978,-2.8009
5.95515,9.03836,-3.84806,-2.94336
5.96521,9.38268,-4.13955,-3.11963
5.97527,9.78775,-4.58098,-3.2775
5.98533,10.2976,-5.21903,-3.40828
5.99539,10.7243,-5.9521,-3.48998
6.00545,11.038,-6.57115,-3.45975
6.01551,11.2281,-7.00585,-3.35456
6.02557,11.3344,-7.27893,-3.1331
6.03563,11.5521,-7.54738,-2.93543
6.04569,12.181,-8.21222,-2.86974
6.05575,13.0373,-9.43819,-3.02356
6.06581,13.7248,-10.7414,-3.26253
6.07587,14.0926,-11.4441,-3.27361
6.08593,14.2115,-11.4683,-3.13714
6.09599,14.2538,-11.344,-2.9661
6.10605,14.2541,-11.3259,-2.91882
6.1161,14.1465,-11.3544,-2.93258
6.12616,13.8648,-11.2217,-2.83637
6.13622,13.3343,-10.8936,-2.67835
6.14628,12.5982,-10.3832,-2.3894
6.15634,11.6994,-9.66055,-2.00902
6.1664,10.7046,-8.78907,-1.59333
6.17646,9.68375,-7.87015,-1.27491
6.18652,8.60756,-6.96365,-0.990895
6.19658,7.69822,-6.10818,-0.678603
6.20664,6.85412,-5.28502,-0.356884
6.2167,6.15262,-4.58353,-0.0969647
6.22676,5.60136,-4.02658,0.0240915
6.23682,5.15903,-3.59742,0.0407012
6.24688,4.83327,-3.28378,0.0221463
6.25694,4.56003,-3.01369,-0.0662891
6.267,4.33468,-2.74763,-0.151881
6.27705,4.18714,-2.53141,-0.284909
6.28711,4.01206,-2.36067,-0.398333
6.29717,3.86781,-2.18934,-0.496645
6.30723,3.7692,-2.03521,-0.596153
6.31729,3.80003,-1.97176,-0.75417
6.32735,3.96867,-2.10479,-0.999125
6.33741,4.19193,-2.34301,-1.23989
6.34747,4.43269,-2.57405,-1.39102
6.35753,4.73047,-2.80823,-1.60096
6.36759,4.9853,-3.02835,-1.7699
6.37765,5.16157,-3.05229,-1.85026
6.38771,5.54195,-3.14567,-1.93136
6.39777,5.93909,-3.38254,-2.06559
6.40783,6.3464,-3.72985,-2.19457
6.41789,6.6976,-4.06309,-2.25353
6.42795,6.91217,-4.38241,-2.1835
6.438,7.09698,-4.67061,-2.25398
6.44806,6.89422,-4.50197,-2.06858
6.45812,6.56666,-4.1629,-1.77454
6.46818,6.32171,-3.78267,-1.34733
6.47824,6.60138,-3.70127,-1.2574
6.4883,6.9243,-4.19567,-1.24677
6.49836,6.86683,-4.55764,-1.03638
6.50842,6.63445,-4.38436,-0.671421
