time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
5.12198,6.84379,2.41304,5.56709
5.13199,6.7977,2.53634,5.59851
5.14199,6.94195,2.57001,5.59776
5.15199,7.06436,2.59231,5.62425
5.162,7.23374,2.62224,5.59013
5.172,7.42827,2.54517,5.44903
5.182,7.60215,2.53605,5.38947
5.19201,7.70031,2.60997,5.46279
5.20201,7.87045,2.52991,5.5023
5.21202,8.06872,2.4117,5.46444
5.22202,8.20878,2.47395,5.49541
5.23202,8.29482,2.34391,5.41177
5.24203,8.33073,2.20385,5.17669
5.25203,8.34585,2.08384,5.00655
5.26204,8.31891,1.9149,5.10067
5.27204,8.33178,1.83066,5.34039
5.28204,8.34166,1.78666,5.47671
5.29205,8.20848,1.60979,5.31839
5.30205,8.20848,1.60979,5.31839
5.31205,8.15685,1.4229,5.32303
5.32206,8.19785,1.21894,5.294
5.33206,8.25666,1.06616,5.47776
5.34207,8.15296,1.00287,5.9545
5.35207,8.04986,0.911887,6.31542
5.36207,8.02862,0.703443,6.43109
5.37208,8.06124,0.310347,6.42406
5.38208,8.07994,-0.132878,6.448
5.39209,8.06019,-0.32531,6.34969
5.40209,7.99704,-0.461181,6.24988
5.41209,7.93689,-0.687881,6.17641
5.4221,7.99988,-0.941515,6.07376
5.4321,7.97145,-1.19395,5.86651
5.44211,7.86761,-1.40494,5.67273
5.45211,7.8308,-1.61144,5.44633
5.46211,7.78695,-1.78981,5.2325
5.47212,7.75867,-1.93825,5.07344
5.48212,7.70211,-1.99002,4.97991
5.49212,7.93015,-1.99586,4.89133
5.50213,8.15326,-2.00738,4.68887
5.51213,8.11885,-2.09581,4.53534
5.52214,8.19516,-2.15133,4.46142
5.53214,8.51209,-2.36441,4.66403
5.54214,8.51209,-2.36441,4.66403
5.55215,8.66173,-2.3894,4.97094
5.56215,8.98405,-2.41634,5.11623
5.57216,9.51032,-2.5335,5.16157
5.58216,10.0535,-2.72833,5.212
5.59216,11.1243,-2.87168,5.42374
5.60217,11.1243,-2.87168,5.42374
5.61217,11.6024,-3.02476,5.66944
5.62217,12.1197,-3.1521,5.93804
5.63218,12.5797,-3.19116,6.18584
5.64218,13.0739,-3.1916,6.3437
5.65219,13.3968,-3.0903,6.3247
5.66219,13.5749,-2.9248,6.23208
5.67219,13.6621,-2.81976,6.13421
5.6822,13.603,-2.73252,6.07556
5.6922,13.1891,-2.74269,6.161
5.70221,13.1891,-2.74269,6.161
5.71221,12.917,-2.91223,6.16668
5.72221,12.489,-2.7602,6.0784
5.73222,11.8677,-2.35858,6.04862
5.74222,10.8246,-1.78457,5.87609
5.75222,10.8246,-1.78457,5.87609
5.76223,10.4405,-1.61713,5.85753
5.77223,10.0689,-1.55338,5.78855
5.78224,9.83069,-1.55129,5.64206
5.79224,9.6203,-1.55203,5.53357
5.80224,9.40542,-1.49293,5.33216
5.81225,9.18426,-1.33102,5.18522
5.82225,9.03013,-1.2155,5.03468
5.83226,8.91432,-1.16283,4.86709
5.84226,8.67669,-1.01529,4.65475
5.85226,8.47408,-0.856222,4.56243
5.86227,8.34585,-0.759557,4.45214
5.87227,8.2827,-0.810433,4.32705
5.88228,8.23616,-0.851434,4.22036
5.89228,8.11301,-0.797864,4.1222
5.90228,8.11301,-0.797864,4.1222
5.91229,8.01679,-0.804747,4.11501
5.92229,7.91564,-0.764345,4.19492
5.93229,7.85997,-0.769433,4.25672
5.9423,7.85204,-0.813127,4.35129
5.9523,7.77917,-0.887945,4.37149
5.96231,7.66814,-0.978475,4.58038
5.97231,7.6032,-0.971742,4.73526
5.98231,7.6032,-0.971742,4.73526
5.99232,7.55008,-0.932387,4.81442
6.00232,7.51611,-0.955431,4.83252
6.01233,7.48079,-0.989848,4.87906
6.02233,7.42363,-0.978475,4.90076
6.03233,7.32323,-0.909792,5.0694
6.04234,7.32323,-0.909792,5.0694
6.05234,7.33176,-0.869839,5.13195
6.06234,7.3548,-0.911438,5.15978
6.07235,7.3735,-0.903058,5.18402
6.08235,7.30707,-0.860262,5.25764
6.09236,7.23285,-0.785593,5.33276
6.10236,7.20202,-0.645533,5.39321
6.11236,7.07692,-0.715414,5.51382
6.12237,7.06106,-0.709129,5.5418
6.13237,7.03158,-0.623387,5.56574
6.14238,7.02276,-0.617402,5.6431
6.15238,7.03981,-0.650172,5.70715
6.16238,7.05508,-0.706585,5.73019
6.17239,7.04625,-0.754768,5.73693
6.18239,6.99343,-0.709279,5.76775
6.1924,6.9222,-0.665435,5.76925
6.2024,6.84648,-0.630719,5.82491
6.2124,6.73904,-0.594208,5.92367
6.22241,6.74323,-0.564879,5.93535
6.23241,6.74323,-0.564879,5.93535
6.24241,6.7163,-0.530612,5.90407
6.25242,6.71106,-0.463874,5.84063
6.26242,6.71106,-0.463874,5.84063
6.27243,6.7145,-0.449808,5.84676
6.28243,6.72363,-0.420629,5.85903
6.29243,6.74683,-0.439932,5.85185
6.30244,6.80503,-0.44517,5.85888
6.31244,6.80803,-0.430206,5.86382
6.32245,6.72992,-0.372446,5.87803
6.33245,6.72992,-0.372446,5.87803
6.34245,6.65226,-0.329201,5.88746
6.35246,6.58776,-0.302715,5.90557
6.36246,6.53314,-0.289547,5.8734
6.37246,6.48915,-0.292091,5.86023
6.38247,6.4263,-0.280719,5.84332
6.39247,6.35867,-0.263211,5.81504
6.40248,6.27502,-0.250791,5.82357
6.41248,6.15426,-0.215926,5.82581
6.42248,6.06194,-0.183155,5.80142
6.43249,5.96288,-0.161458,5.76371
6.44249,5.89315,-0.123301,5.70939
6.4525,5.8297,-0.113275,5.65882
6.4625,5.76147,-0.0912785,5.59911
6.4725,5.67004,-0.0517743,5.55497
6.48251,5.59881,-0.0356136,5.52953
6.49251,5.60031,-0.0133177,5.45621
6.50252,5.54779,0.0429458,5.4595
6.51252,5.50484,0.0845448,5.47297
6.52252,5.52923,0.165199,5.46758
6.53253,5.55991,0.226999,5.5421
6.54253,5.65298,0.241663,5.5843
6.55253,5.73034,0.281018,5.63832
6.56254,5.80636,0.33773,5.72017
6.57254,5.96093,0.399231,5.89629
6.58255,6.10608,0.476444,6.06718
6.59255,6.37752,0.483327,6.22968
6.60255,6.62173,0.447863,6.37139
6.61256,6.77541,0.500236,6.48736
6.62256,6.92639,0.549915,6.69311
6.63257,7.05897,0.576102,6.78783
6.64257,7.10117,0.585529,6.82718
6.65257,7.14262,0.599595,6.94315
6.66258,7.21863,0.567423,7.0675
6.67258,7.28642,0.5975,7.14262
6.68258,7.35375,0.622489,7.19708
6.69259,7.42543,0.617551,7.26831
6.70259,7.52673,0.661544,7.32143
