time (sec),X raw (m/s^2),Y raw (m/s^2),Z raw (m/s^2)
4.3001,9.18261,-4.78284,-1.14771
4.31012,8.76932,-4.57604,-0.862806
4.32015,9.02041,-4.56781,-0.602887
4.33017,9.38118,-4.64563,-0.471805
4.34019,9.42383,-4.67735,-0.419881
4.35022,9.6218,-4.79706,-0.330697
4.36024,9.76635,-4.92814,-0.335037
4.37027,9.69168,-4.83536,-0.278624
4.38029,9.55626,-4.66433,-0.237174
4.39031,9.65367,-4.60418,-0.156071
4.40034,10.0267,-4.80244,-0.0957676
4.41036,9.73552,-4.74379,-1.00661
4.42038,9.91673,-4.85587,-1.28598
4.43041,10.4327,-5.41296,-1.55218
4.44043,10.6504,-5.87684,-1.80103
4.45045,10.4656,-5.91245,-1.80896
4.46048,10.4713,-6.15067,-1.60037
4.4705,10.3148,-6.19661,-1.60635
4.48052,10.222,-6.64807,-1.49517
4.49055,10.3884,-6.8586,-1.64167
4.50057,10.2824,-6.96096,-1.76826
4.51059,9.79223,-6.79276,-1.56475
4.52062,9.11124,-6.11356,-1.29556
4.53064,8.48665,-5.28158,-1.12886
4.54067,7.87539,-5.01328,-1.08801
4.55069,7.32143,-4.70383,-1.11554
4.56071,6.93417,-4.25792,-1.20951
4.57074,6.4483,-3.99201,-1.26144
4.58076,6.13376,-3.88981,-1.32758
4.59078,5.94552,-3.76127,-1.42858
4.60081,5.93265,-3.69349,-1.57283
4.61083,6.06688,-3.69842,-1.68147
4.62085,6.14783,-3.70187,-1.71963
4.63088,6.49319,-3.75169,-1.77514
4.6409,7.0039,-3.97765,-1.92598
4.65092,7.23045,-4.37882,-2.13247
4.66095,7.6629,-4.89642,-2.12095
4.67097,8.06513,-5.43451,-2.14355
4.681,8.44476,-6.0576,-2.33538
4.69102,8.79535,-6.19242,-2.43474
4.70104,9.17932,-6.3452,-2.64124
4.71107,9.59816,-6.66677,-2.81572
4.72109,9.683,-6.93492,-2.95443
4.73111,9.41799,-7.05987,-3.09629
4.74114,9.2109,-6.90215,-2.9869
4.75116,9.03043,-6.83646,-2.926
4.76118,8.80523,-6.74294,-2.9658
4.77121,8.57449,-6.62607,-2.95233
4.78123,8.39732,-6.59854,-3.03493
4.79125,8.01724,-6.37303,-3.05933
4.80128,7.46703,-6.02228,-2.9667
4.8113,6.89826,-5.74157,-2.87886
4.82132,6.42511,-5.4987,-2.81602
4.83135,5.99311,-5.25405,-2.90999
4.84137,5.82012,-5.07194,-2.96446
4.8514,5.84691,-4.98321,-3.01503
4.86142,5.79962,-4.90749,-2.97418
4.87144,5.80815,-4.9033,-2.9058
4.88147,5.92263,-4.97662,-2.9064
4.89149,6.03336,-4.98844,-2.88275
4.90151,6.12119,-5.01313,-2.80734
4.91154,6.23836,-5.10112,-2.73282
4.92156,6.20559,-5.13584,-2.6158
4.93158,6.32261,-5.13853,-2.55385
4.94161,6.48347,-5.15245,-2.50417
4.95163,6.61335,-5.29684,-2.55909
4.96165,6.76912,-5.38169,-2.59006
4.97168,6.89063,-5.34593,-2.60054
4.9817,6.9011,-5.34009,-2.66249
4.99172,7.09967,-5.27904,-2.81033
5.00175,7.2948,-5.23026,-2.93139
5.01177,7.36004,-5.23445,-3.03164
5.0218,7.26816,-5.1698,-3.08342
5.03182,7.30467,-5.05099,-3.14701
5.04184,7.42678,-4.91557,-3.26059
5.05187,7.33295,-4.78643,-3.28483
5.06189,7.35465,-4.69486,-3.25296
5.07191,7.30931,-4.5512,-3.21884
5.08194,7.48319,-4.81232,-3.15479
5.09196,7.56893,-4.97138,-3.01593
5.10198,7.65781,-4.903,-2.97044
5.11201,7.7036,-4.78598,-2.98301
5.12203,7.82002,-4.71117,-3.04301
5.13205,8.01664,-4.79257,-3.1732
5.14208,8.25636,-5.00101,-3.27675
5.1521,8.40031,-5.17654,-3.28184
5.16213,8.42725,-5.22023,-3.23216
5.17215,8.49877,-5.27006,-3.16452
5.18217,8.61669,-5.35864,-3.19774
5.1922,8.74343,-5.41132,-3.22198
5.20222,8.71231,-5.34787,-3.1913
5.21224,8.70273,-5.2123,-3.18337
5.22227,8.70228,-5.16142,-3.18966
5.23229,8.52197,-5.05533,-2.98241
5.24231,8.31128,-4.99727,-2.80734
5.25234,8.15162,-5.0661,-2.81736
5.26236,7.93644,-5.12386,-2.82036
5.27238,7.81104,-5.27021,-2.75721
5.28241,7.60365,-5.39321,-2.64797
5.29243,7.38323,-5.48284,-2.64723
5.30245,7.12601,-5.9328,-2.72504
5.31248,7.05119,-5.33605,-2.67715
5.3225,6.92729,-4.8819,-2.24605
5.33253,6.48885,-4.87771,-2.18185
5.34255,6.74353,-4.78105,-2.38297
5.35257,6.95826,-4.9847,-2.29693
5.3626,7.08411,-5.23654,-2.23767
5.37262,7.2098,-5.43227,-2.21343
5.38264,7.33265,-5.41775,-2.11706
5.39267,7.4368,-5.39321,-2.07202
5.40269,7.73802,-5.55542,-2.07142
5.41271,8.23676,-5.90452,-2.11197
5.42274,8.87332,-6.40401,-2.26954
5.43276,9.3538,-6.71256,-2.38506
5.44278,9.82575,-6.90125,-2.50702
5.45281,10.2985,-6.99043,-2.61954
5.46283,10.4827,-6.77451,-2.71082
5.47286,10.4351,-6.26245,-2.64827
5.48288,10.2337,-5.67318,-2.58991
5.4929,9.92212,-5.09109,-2.48846
5.50293,9.18995,-4.39498,-2.32221
5.51295,9.18995,-4.39498,-2.32221
5.52297,8.84997,-4.32825,-2.29049
5.533,8.51883,-4.32106,-2.2248
5.54302,8.23586,-4.36191,-2.23827
5.55304,7.95903,-4.40381,-2.2254
5.56307,7.73338,-4.49584,-2.19353
5.57309,7.5402,-4.59654,-2.11811
5.58311,7.42244,-4.72673,-2.11377
5.59314,7.37874,-4.91617,-2.11961
5.60316,7.37799,-5.12297,-2.18156
5.61318,7.39101,-5.36852,-2.20535
5.62321,7.4998,-5.56395,-2.22091
5.63323,7.65587,-5.83703,-2.26416
5.64326,7.76765,-6.08349,-2.23812
5.65328,7.82212,-6.23731,-2.19802
5.6633,7.85773,-6.30704,-2.14056
5.67333,7.98268,-6.4881,-2.13966
5.68335,8.10927,-6.60048,-2.12664
5.69337,8.23272,-6.75206,-2.13053
5.7034,8.36874,-6.86145,-2.17437
5.71342,8.35976,-6.66273,-2.15297
5.72344,8.35048,-6.43468,-2.07382
5.73347,8.33642,-6.23118,-2.00199
5.74349,8.34195,-6.02333,-1.95471
5.75351,8.22973,-5.79409,-1.94483
5.76354,8.15072,-5.57292,-1.88917
5.77356,8.0979,-5.41207,-1.86253
5.78358,8.01066,-5.26737,-1.9146
5.79361,7.86342,-5.10845,-1.89844
5.80363,7.83618,-4.97198,-1.95156
5.81366,7.73967,-4.91886,-2.02294
5.82368,7.64674,-4.8813,-2.08175
5.8337,7.53721,-4.87173,-2.09611
5.84373,7.4151,-4.89432,-2.12873
5.85375,7.33295,-4.97677,-2.1648
5.86377,7.25514,-5.01628,-2.20669
5.8738,7.14112,-5.05862,-2.16719
5.88382,7.0672,-5.0486,-2.17243
5.89384,7.044,-5.07015,-2.14041
5.90387,6.99866,-5.10486,-2.16854
5.91389,7.04505,-5.18267,-2.24021
5.92391,7.04939,-5.24776,-2.25757
5.93394,7.09907,-5.25674,-2.21283
5.94396,7.12765,-5.28517,-2.22435
5.95399,7.19304,-5.38259,-2.24889
5.96401,7.26651,-5.40743,-2.24874
5.97403,7.32457,-5.44334,-2.24769
5.98406,7.30826,-5.4402,-2.2254
5.99408,7.30677,-5.41236,-2.21313
6.0041,7.27145,-5.38723,-2.13487
6.01413,7.1881,-5.31839,-2.11871
6.02415,7.05882,-5.24313,-2.1211
6.03417,7.00689,-5.18626,-2.02519
6.0442,6.96964,-5.13658,-2.02937
6.05422,7.00181,-5.12057,-2.05481
6.06424,7.0461,-5.11055,-2.10614
6.07427,7.0868,-5.08197,-2.15357
6.08429,7.09159,-5.04127,-2.18485
6.09431,7.107,-5.04097,-2.19083
6.10434,7.23823,-5.08361,-2.27044
6.11436,7.43755,-5.20497,-2.34765
6.12439,7.58225,-5.28832,-2.40287
6.13441,7.60918,-5.3142,-2.41903
6.14443,7.64794,-5.26707,-2.36187
6.15446,7.706,-5.25584,-2.39105
6.16448,7.76017,-5.25973,-2.45
6.1745,7.88392,-5.29101,-2.52003
6.18453,8.11555,-5.43167,-2.63062
6.19455,8.35228,-5.56754,-2.76933
6.20457,8.60262,-5.67602,-2.89143
6.2146,8.88633,-5.73438,-3.03688
6.22462,9.11483,-5.80217,-3.17784
6.23464,9.36637,-5.79259,-3.24966
6.24467,9.55656,-5.65762,-3.37835
6.25469,9.72625,-5.43915,-3.40992
6.26472,9.79852,-5.16232,-3.39331
6.27474,9.84266,-4.84105,-3.37356
6.28476,9.8458,-4.51365,-3.36503
6.29479,9.89129,-4.37119,-3.36563
6.30481,10.1065,-4.52277,-3.42339
6.31483,10.5352,-4.93577,-3.5657
6.32486,10.8921,-5.41177,-3.75903
6.33488,11.1399,-5.71254,-3.87559
6.3449,11.309,-6.00642,-3.875
6.35493,11.5369,-6.48736,-3.86901
6.36495,11.7137,-6.93686,-3.89819
6.37497,11.6908,-7.09069,-3.84267
6.385,11.2861,-6.82509,-3.56181
6.39502,10.6793,-6.36166,-3.19056
6.40504,10.0643,-5.88701,-2.8422
6.41507,9.42428,-5.44633,-2.51031
6.42509,8.80972,-4.99682,-2.27792
6.43512,8.22509,-4.57649,-2.09327
6.44514,7.67442,-4.17247,-1.95635
6.45516,7.24227,-3.82143,-1.79699
6.46519,6.85486,-3.55537,-1.71439
